District,Latitude,Longitude,Region,N,P,K,pH,Rainfall,Crop
Nashik,20.00551,73.77263,Western Maharashtra,58,43,68,7.1,771,Soybean
Nashik,19.98639,73.83583,Western Maharashtra,60,37,66,7.4,860,Soybean
Nashik,20.03115,73.76956,Western Maharashtra,47,42,71,7.2,861,Soybean
Nashik,20.05001,73.80806,Western Maharashtra,54,40,51,7.2,743,Soybean
Nashik,19.95926,73.81034,Western Maharashtra,39,45,59,7.5,835,Soybean
Nashik,19.96603,73.83891,Western Maharashtra,46,44,70,7.1,800,Soybean
Nashik,20.06024,73.82369,Western Maharashtra,53,34,75,7.4,802,Soybean
Nashik,20.01531,73.81265,Western Maharashtra,46,51,57,7.1,759,Soybean
Nashik,20.02011,73.76163,Western Maharashtra,58,38,59,7.6,926,Cotton
Nashik,19.96776,73.82165,Western Maharashtra,62,47,64,7.8,723,Cotton
Nashik,19.9972,73.75652,Western Maharashtra,24,46,56,7.1,830,Soybean
Nashik,19.9536,73.70312,Western Maharashtra,71,47,65,7.1,769,Soybean
Nashik,19.96663,73.86931,Western Maharashtra,48,49,69,7.6,962,Cotton
Pune,18.49601,73.92986,Western Maharashtra,52,29,81,6.9,724,Soybean
Pune,18.51582,73.86603,Western Maharashtra,36,45,75,7.4,959,Sugarcane
Pune,18.59388,73.89256,Western Maharashtra,49,32,73,7.3,776,Soybean
Pune,18.48387,73.79247,Western Maharashtra,48,42,65,7.1,844,Soybean
Pune,18.62816,73.88335,Western Maharashtra,39,43,66,7.7,656,Bajra
Pune,18.5025,73.8373,Western Maharashtra,73,51,62,7.6,730,Soybean
Pune,18.54983,73.83912,Western Maharashtra,41,50,70,7.4,830,Soybean
Pune,18.56553,73.88324,Western Maharashtra,40,49,77,7.4,929,Sugarcane
Pune,18.48419,73.90556,Western Maharashtra,47,45,73,7.2,773,Soybean
Pune,18.53534,73.8584,Western Maharashtra,50,52,68,7.2,898,Soybean
Pune,18.52749,73.89111,Western Maharashtra,75,51,54,7.4,782,Soybean
Pune,18.50499,73.85577,Western Maharashtra,53,45,70,7.5,741,Soybean
Pune,18.48985,73.80073,Western Maharashtra,60,44,63,7,753,Soybean
Pune,18.53886,73.89679,Western Maharashtra,43,39,68,7.1,823,Soybean
Pune,18.54353,73.85272,Western Maharashtra,49,30,51,7.3,818,Soybean
Pune,18.57349,73.85685,Western Maharashtra,48,38,71,7.6,569,Bajra
Pune,18.55218,73.92937,Western Maharashtra,59,49,75,7.6,869,Soybean
Pune,18.58466,73.86547,Western Maharashtra,62,36,61,7,746,Soybean
Pune,18.54889,73.85257,Western Maharashtra,50,42,65,7.2,811,Soybean
Pune,18.54393,73.87685,Western Maharashtra,68,53,71,7.2,765,Soybean
Pune,18.57384,73.8906,Western Maharashtra,47,48,70,7.3,887,Soybean
Pune,18.44838,73.83482,Western Maharashtra,40,50,59,7.9,763,Cotton
Pune,18.54553,73.76754,Western Maharashtra,55,36,71,7.9,671,Bajra
Pune,18.40207,73.78352,Western Maharashtra,53,45,59,6.6,506,Jowar
Pune,18.47605,73.86323,Western Maharashtra,61,44,59,7.6,833,Soybean
Pune,18.51145,73.90546,Western Maharashtra,45,48,66,7.3,796,Soybean
Pune,18.46026,73.9154,Western Maharashtra,46,40,63,7.4,724,Soybean
Pune,18.51291,73.8951,Western Maharashtra,57,43,75,7.2,820,Soybean
Pune,18.53463,73.83244,Western Maharashtra,54,46,72,7.1,868,Soybean
Pune,18.43151,73.77798,Western Maharashtra,50,32,69,7.2,769,Soybean
Pune,18.45744,73.86477,Western Maharashtra,53,46,53,7.5,925,Cotton
Pune,18.51211,73.82338,Western Maharashtra,48,47,66,7.4,619,Jowar
Pune,18.48464,73.86756,Western Maharashtra,77,51,61,7.2,847,Soybean
Pune,18.60092,73.87552,Western Maharashtra,69,43,79,7.4,676,Jowar
Pune,18.49596,73.85005,Western Maharashtra,66,54,66,7.5,840,Soybean
Pune,18.49821,73.88176,Western Maharashtra,59,43,61,7.2,632,Jowar
Pune,18.45995,73.8706,Western Maharashtra,59,42,67,6.9,879,Soybean
Pune,18.49625,73.87832,Western Maharashtra,28,47,68,6.4,919,Sugarcane
Pune,18.562,73.93999,Western Maharashtra,48,38,64,7.4,672,Jowar
Pune,18.55465,73.85929,Western Maharashtra,79,44,69,7.3,1036,Sugarcane
Pune,18.50051,73.92044,Western Maharashtra,52,34,66,7.2,828,Soybean
Pune,18.5474,73.80382,Western Maharashtra,56,54,71,7.1,902,Sugarcane
Pune,18.47773,73.86869,Western Maharashtra,64,45,52,7,830,Soybean
Pune,18.54933,73.86417,Western Maharashtra,30,57,53,7.6,787,Soybean
Pune,18.50168,73.80403,Western Maharashtra,50,54,70,6.8,876,Soybean
Pune,18.5242,73.83507,Western Maharashtra,47,39,68,7.2,905,Sugarcane
Pune,18.52894,73.84301,Western Maharashtra,56,45,62,7.1,818,Soybean
Pune,18.48833,73.82622,Western Maharashtra,72,41,64,7.3,998,Sugarcane
Pune,18.49873,73.83535,Western Maharashtra,54,52,68,7.3,645,Jowar
Pune,18.53244,73.85862,Western Maharashtra,57,46,58,7.3,900,Soybean
Pune,18.5157,73.86701,Western Maharashtra,50,39,53,7.3,1074,Sugarcane
Pune,18.44936,73.81612,Western Maharashtra,56,41,76,7.4,854,Soybean
Pune,18.53925,73.89951,Western Maharashtra,30,43,61,7.3,783,Soybean
Pune,18.56649,73.92413,Western Maharashtra,50,51,61,7.4,782,Soybean
Pune,18.56607,73.82226,Western Maharashtra,56,51,79,7.7,813,Soybean
Pune,18.52009,73.83994,Western Maharashtra,29,45,64,6.8,808,Soybean
Pune,18.56003,73.86725,Western Maharashtra,64,46,46,6.4,810,Soybean
Pune,18.5152,73.95235,Western Maharashtra,61,34,58,7.2,959,Sugarcane
Pune,18.53572,73.87491,Western Maharashtra,44,47,65,7.2,830,Soybean
Pune,18.57182,73.85894,Western Maharashtra,60,46,69,7.7,818,Soybean
Pune,18.50571,73.86988,Western Maharashtra,56,40,64,6.8,914,Sugarcane
Pune,18.57177,73.8567,Western Maharashtra,45,43,63,6.9,839,Soybean
Pune,18.49064,73.81989,Western Maharashtra,48,45,69,7.2,845,Soybean
Pune,18.58578,73.89922,Western Maharashtra,44,56,68,7.7,774,Soybean
Pune,18.54877,73.8111,Western Maharashtra,67,42,66,7.4,764,Soybean
Pune,18.51418,73.87891,Western Maharashtra,59,45,77,7.2,672,Jowar
Pune,18.55595,73.86973,Western Maharashtra,66,43,63,6.9,864,Soybean
Pune,18.5047,73.82143,Western Maharashtra,67,40,71,7.5,742,Soybean
Pune,18.4798,73.87916,Western Maharashtra,45,44,62,6.6,969,Sugarcane
Pune,18.53981,73.83827,Western Maharashtra,55,48,67,7,595,Jowar
Pune,18.52376,73.88449,Western Maharashtra,74,54,67,7.6,802,Soybean
Pune,18.52638,73.90362,Western Maharashtra,55,46,79,6.3,741,Soybean
Pune,18.53309,73.81769,Western Maharashtra,60,41,71,6.9,800,Soybean
Pune,18.58408,73.92298,Western Maharashtra,56,45,74,7.1,666,Jowar
Pune,18.52664,73.86769,Western Maharashtra,46,47,67,7.6,1074,Cotton
Pune,18.56205,73.86528,Western Maharashtra,67,40,65,7.3,588,Jowar
Pune,18.44685,73.94572,Western Maharashtra,45,45,58,7.2,611,Jowar
Pune,18.49592,73.83818,Western Maharashtra,45,50,61,7.2,956,Sugarcane
Pune,18.5138,73.88323,Western Maharashtra,70,40,79,7.2,808,Soybean
Pune,18.53631,73.86241,Western Maharashtra,27,50,75,7,772,Soybean
Pune,18.5132,73.80952,Western Maharashtra,43,40,54,6.7,810,Soybean
Pune,18.54818,73.80594,Western Maharashtra,50,39,78,6.4,951,Sugarcane
Pune,18.55253,73.90042,Western Maharashtra,60,37,92,7.6,830,Soybean
Pune,18.466,73.79174,Western Maharashtra,44,49,63,7.1,713,Soybean
Pune,18.47717,73.86345,Western Maharashtra,65,38,60,7.3,745,Soybean
Pune,18.46857,73.84578,Western Maharashtra,53,37,62,6.8,672,Jowar
Pune,18.50251,73.87963,Western Maharashtra,66,42,67,7,652,Jowar
Pune,18.59969,73.89179,Western Maharashtra,41,46,69,7,797,Soybean
Pune,18.50739,73.83653,Western Maharashtra,65,48,66,7.5,550,Bajra
Pune,18.5766,73.88318,Western Maharashtra,55,43,63,7.1,874,Soybean
Pune,18.53502,73.83908,Western Maharashtra,50,40,69,7.5,748,Soybean
Pune,18.47874,73.84686,Western Maharashtra,57,45,76,7.3,721,Soybean
Pune,18.50787,73.83722,Western Maharashtra,51,44,56,7,900,Soybean
Pune,18.46883,73.78473,Western Maharashtra,64,50,70,7.1,641,Jowar
Pune,18.51263,73.82077,Western Maharashtra,64,43,84,6.8,766,Soybean
Pune,18.4978,73.80768,Western Maharashtra,51,42,77,6.6,670,Jowar
Pune,18.57104,73.88644,Western Maharashtra,48,43,68,6.9,952,Sugarcane
Pune,18.51294,73.89463,Western Maharashtra,71,42,61,7.2,844,Soybean
Pune,18.48018,73.8672,Western Maharashtra,60,42,64,7.6,744,Soybean
Pune,18.53767,73.88919,Western Maharashtra,54,36,64,7.4,823,Soybean
Sangli,16.83751,74.62088,Western Maharashtra,43,36,64,6.9,1001,Sugarcane
Sangli,16.88878,74.55253,Western Maharashtra,59,43,56,7.3,851,Soybean
Sangli,16.81382,74.56512,Western Maharashtra,52,48,62,7.4,826,Soybean
Sangli,16.89184,74.60514,Western Maharashtra,72,35,73,7.4,862,Soybean
Sangli,16.92945,74.54168,Western Maharashtra,65,43,55,7.1,996,Sugarcane
Sangli,16.85076,74.5692,Western Maharashtra,64,37,66,7.7,842,Soybean
Sangli,16.83175,74.55613,Western Maharashtra,59,42,66,7,912,Sugarcane
Sangli,16.85234,74.55273,Western Maharashtra,42,40,70,7,737,Soybean
Sangli,16.81335,74.56311,Western Maharashtra,62,39,69,7.5,880,Soybean
Sangli,16.87974,74.61724,Western Maharashtra,49,50,64,7.2,726,Soybean
Sangli,16.85013,74.54091,Western Maharashtra,46,44,58,7.1,625,Jowar
Sangli,16.8943,74.58101,Western Maharashtra,41,53,67,7.3,697,Jowar
Sangli,16.86934,74.63787,Western Maharashtra,52,50,72,7.4,767,Soybean
Sangli,16.81392,74.57362,Western Maharashtra,59,40,80,7.1,841,Soybean
Sangli,16.82818,74.54589,Western Maharashtra,63,53,70,7.6,618,Bajra
Sangli,16.8315,74.5938,Western Maharashtra,40,54,54,7,644,Jowar
Sangli,16.85569,74.53112,Western Maharashtra,50,49,65,6.7,924,Sugarcane
Sangli,16.82474,74.56028,Western Maharashtra,51,54,62,7.3,732,Soybean
Sangli,16.8566,74.55692,Western Maharashtra,71,50,72,7.2,857,Soybean
Sangli,16.84511,74.63199,Western Maharashtra,80,47,62,7.6,852,Soybean
Sangli,16.80507,74.55678,Western Maharashtra,64,53,61,7.1,745,Soybean
Sangli,16.85637,74.5889,Western Maharashtra,58,41,76,7.4,846,Soybean
Sangli,16.86508,74.62965,Western Maharashtra,56,51,58,7.1,705,Soybean
Sangli,16.85425,74.64813,Western Maharashtra,44,51,49,7.1,657,Jowar
Sangli,16.83596,74.62328,Western Maharashtra,54,28,80,7.5,744,Soybean
Sangli,16.87627,74.52922,Western Maharashtra,57,43,64,7,855,Soybean
Sangli,16.9156,74.59382,Western Maharashtra,52,45,70,7.2,923,Sugarcane
Sangli,16.88642,74.56132,Western Maharashtra,34,41,76,7,727,Soybean
Sangli,16.87926,74.67459,Western Maharashtra,55,43,70,7.8,790,Cotton
Sangli,16.8766,74.59923,Western Maharashtra,64,44,62,6.9,994,Sugarcane
Sangli,16.87667,74.62483,Western Maharashtra,40,47,66,7.6,823,Soybean
Sangli,16.83225,74.56935,Western Maharashtra,52,44,60,7.2,676,Jowar
Sangli,16.76944,74.53774,Western Maharashtra,74,46,60,6.9,819,Soybean
Sangli,16.91797,74.61063,Western Maharashtra,54,48,65,6.7,585,Jowar
Sangli,16.84192,74.63424,Western Maharashtra,46,33,63,7.1,582,Jowar
Sangli,16.81947,74.59902,Western Maharashtra,45,51,74,6.7,737,Soybean
Sangli,16.89479,74.58976,Western Maharashtra,50,49,64,6.9,742,Soybean
Sangli,16.83826,74.57235,Western Maharashtra,45,44,52,7,697,Jowar
Sangli,16.81027,74.50234,Western Maharashtra,51,49,68,6.7,678,Jowar
Sangli,16.83502,74.5854,Western Maharashtra,61,42,81,6.6,811,Soybean
Sangli,16.84888,74.62028,Western Maharashtra,59,41,57,6.7,806,Soybean
Sangli,16.89824,74.60867,Western Maharashtra,46,49,67,7,808,Soybean
Sangli,16.87186,74.61043,Western Maharashtra,50,45,76,7.2,954,Sugarcane
Sangli,16.81623,74.67524,Western Maharashtra,58,43,70,7.4,999,Sugarcane
Sangli,16.8256,74.54714,Western Maharashtra,34,43,63,6.7,817,Soybean
Sangli,16.86813,74.59245,Western Maharashtra,66,51,62,7.1,729,Soybean
Sangli,16.86224,74.63055,Western Maharashtra,50,44,70,7,667,Jowar
Sangli,16.77122,74.58068,Western Maharashtra,61,51,62,7.3,760,Soybean
Sangli,16.93931,74.56595,Western Maharashtra,68,42,67,7.3,881,Soybean
Sangli,16.84482,74.53717,Western Maharashtra,45,32,72,7.1,737,Soybean
Sangli,16.81924,74.58786,Western Maharashtra,56,42,62,7,734,Soybean
Sangli,16.85316,74.57726,Western Maharashtra,46,45,62,6.9,729,Soybean
Sangli,16.80703,74.58115,Western Maharashtra,60,52,56,7.4,765,Soybean
Sangli,16.93731,74.57365,Western Maharashtra,60,43,61,6.8,807,Soybean
Sangli,16.82056,74.54517,Western Maharashtra,60,38,67,6.7,766,Soybean
Sangli,16.78859,74.56165,Western Maharashtra,61,42,59,6.9,719,Soybean
Sangli,16.92889,74.5202,Western Maharashtra,64,48,68,7.1,806,Soybean
Sangli,16.82996,74.558,Western Maharashtra,56,42,69,7,773,Soybean
Sangli,16.81735,74.55559,Western Maharashtra,46,44,61,7.2,841,Soybean
Sangli,16.84472,74.55573,Western Maharashtra,78,52,61,7.5,677,Bajra
Sangli,16.81306,74.59513,Western Maharashtra,48,51,61,7.4,832,Soybean
Sangli,16.76214,74.53966,Western Maharashtra,55,41,68,7.1,763,Soybean
Sangli,16.8644,74.5748,Western Maharashtra,59,34,66,7.2,846,Soybean
Sangli,16.82941,74.56764,Western Maharashtra,51,45,78,7.5,858,Soybean
Sangli,16.83845,74.52799,Western Maharashtra,37,39,55,6.9,836,Soybean
Sangli,16.78993,74.63177,Western Maharashtra,46,49,53,6.8,605,Jowar
Sangli,16.90767,74.62599,Western Maharashtra,35,35,80,7.2,810,Soybean
Sangli,16.83178,74.5898,Western Maharashtra,53,46,55,7.2,777,Soybean
Sangli,16.87022,74.59737,Western Maharashtra,43,45,78,7.2,1067,Sugarcane
Sangli,16.83008,74.58674,Western Maharashtra,38,46,78,7.2,740,Soybean
Sangli,16.85567,74.53992,Western Maharashtra,41,40,53,7,733,Soybean
Sangli,16.82948,74.50516,Western Maharashtra,56,48,57,7.5,880,Soybean
Sangli,16.8261,74.56355,Western Maharashtra,46,44,59,7.7,802,Soybean
Sangli,16.80181,74.54846,Western Maharashtra,67,38,69,7.2,742,Soybean
Sangli,16.77098,74.55478,Western Maharashtra,51,45,64,6.7,754,Soybean
Sangli,16.88942,74.52284,Western Maharashtra,48,51,44,6.9,788,Soybean
Sangli,16.84982,74.57726,Western Maharashtra,26,49,61,6.9,860,Soybean
Sangli,16.80443,74.63861,Western Maharashtra,75,41,92,7.4,588,Jowar
Sangli,16.86406,74.57213,Western Maharashtra,52,46,51,7.7,786,Soybean
Sangli,16.81936,74.62422,Western Maharashtra,64,47,57,7.4,848,Soybean
Sangli,16.79112,74.56676,Western Maharashtra,56,45,56,7,847,Soybean
Sangli,16.83437,74.56545,Western Maharashtra,45,38,73,7.5,865,Soybean
Sangli,16.79489,74.5782,Western Maharashtra,66,51,56,6.8,663,Jowar
Sangli,16.82554,74.52768,Western Maharashtra,64,45,66,6.7,760,Soybean
Sangli,16.83039,74.62672,Western Maharashtra,59,41,71,7.3,884,Soybean
Sangli,16.85031,74.62469,Western Maharashtra,66,51,60,7.5,937,Cotton
Sangli,16.85723,74.55162,Western Maharashtra,50,41,52,7.3,767,Soybean
Sangli,16.8384,74.48533,Western Maharashtra,40,47,71,7.6,730,Soybean
Sangli,16.90515,74.61109,Western Maharashtra,57,40,57,7.1,647,Jowar
Sangli,16.83876,74.67236,Western Maharashtra,68,46,76,7.1,858,Soybean
Sangli,16.8899,74.58897,Western Maharashtra,57,59,65,7.2,904,Sugarcane
Sangli,16.86074,74.69498,Western Maharashtra,63,41,65,6.9,785,Soybean
Sangli,16.87197,74.55007,Western Maharashtra,66,35,57,7.3,716,Soybean
Sangli,16.83467,74.54705,Western Maharashtra,47,55,76,7.1,939,Sugarcane
Sangli,16.86543,74.56416,Western Maharashtra,34,51,57,7.5,776,Soybean
Sangli,16.89587,74.60055,Western Maharashtra,63,40,68,7.1,972,Sugarcane
Sangli,16.85624,74.5076,Western Maharashtra,64,44,66,7.1,748,Soybean
Sangli,16.84365,74.5343,Western Maharashtra,73,41,61,7.4,656,Jowar
Sangli,16.79912,74.56646,Western Maharashtra,57,38,59,7.1,903,Sugarcane
Sangli,17.01481,74.60992,Western Maharashtra,58,41,65,6.7,610,Jowar
Satara,17.62993,73.96686,Western Maharashtra,52,50,57,7.1,711,Soybean
Satara,17.70014,73.96373,Western Maharashtra,55,45,69,7.8,684,Bajra
Satara,17.70042,74.0444,Western Maharashtra,75,46,68,7.4,882,Soybean
Satara,17.71521,73.98074,Western Maharashtra,54,53,60,7,589,Jowar
Satara,17.6936,73.99414,Western Maharashtra,46,43,73,7.2,733,Soybean
Satara,17.62864,74.02799,Western Maharashtra,58,44,76,7.6,928,Cotton
Satara,17.66545,73.98741,Western Maharashtra,57,55,48,7.6,752,Soybean
Satara,17.62158,73.98868,Western Maharashtra,55,47,76,7.3,945,Sugarcane
Satara,17.66476,74.02619,Western Maharashtra,52,40,63,7,753,Soybean
Satara,17.63664,74.00614,Western Maharashtra,46,40,42,7.7,869,Soybean
Satara,17.65556,74.06986,Western Maharashtra,43,40,63,7.4,808,Soybean
Satara,17.6976,73.97906,Western Maharashtra,58,41,57,6.7,916,Sugarcane
Satara,17.71436,74.04034,Western Maharashtra,56,57,63,6.7,710,Soybean
Satara,17.69045,74.03691,Western Maharashtra,64,47,62,7.1,879,Soybean
Satara,17.61486,74.02504,Western Maharashtra,36,48,65,6.8,774,Soybean
Satara,17.68404,73.93958,Western Maharashtra,50,46,60,7.3,796,Soybean
Satara,17.70558,74.02796,Western Maharashtra,45,39,69,7.3,913,Sugarcane
Satara,17.72887,74.09415,Western Maharashtra,47,44,55,7,731,Soybean
Satara,17.67472,74.03689,Western Maharashtra,56,49,64,7.3,679,Jowar
Satara,17.68751,74.11567,Western Maharashtra,50,42,50,6.7,708,Soybean
Satara,17.72149,73.97211,Western Maharashtra,64,44,75,7.1,717,Soybean
Satara,17.70474,74.03304,Western Maharashtra,43,43,63,6.6,819,Soybean
Satara,17.73492,74.02323,Western Maharashtra,75,45,66,7.2,723,Soybean
Satara,17.72515,74.03968,Western Maharashtra,47,42,64,7.7,837,Soybean
Satara,17.72108,73.91241,Western Maharashtra,52,45,55,7.5,773,Soybean
Satara,17.68812,74.02036,Western Maharashtra,44,49,70,7.3,778,Soybean
Satara,17.68002,74.00119,Western Maharashtra,55,43,75,6.8,806,Soybean
Satara,17.76175,74.00705,Western Maharashtra,35,42,72,7.5,869,Soybean
Satara,17.75298,74.04482,Western Maharashtra,51,36,65,7.4,830,Soybean
Satara,17.66286,74.02903,Western Maharashtra,75,40,81,7.1,783,Soybean
Satara,17.64228,74.01512,Western Maharashtra,56,44,73,7,842,Soybean
Satara,17.74313,74.06624,Western Maharashtra,63,42,42,7.1,762,Soybean
Satara,17.65412,74.03387,Western Maharashtra,51,49,67,7,734,Soybean
Satara,17.68327,74.0081,Western Maharashtra,55,50,60,7.1,656,Jowar
Satara,17.66468,74.06955,Western Maharashtra,50,44,73,7.2,812,Soybean
Satara,17.76707,73.97628,Western Maharashtra,59,54,68,7.3,805,Soybean
Satara,17.70131,73.99394,Western Maharashtra,57,42,67,6.9,878,Soybean
Satara,17.72074,73.97682,Western Maharashtra,53,35,71,8,784,Cotton
Satara,17.63055,74.02711,Western Maharashtra,76,55,58,7,841,Soybean
Satara,17.64366,74.10316,Western Maharashtra,53,43,65,7.4,749,Soybean
Satara,17.70022,74.08988,Western Maharashtra,62,43,74,6.9,958,Sugarcane
Satara,17.71517,74.05061,Western Maharashtra,47,44,57,7.2,918,Sugarcane
Satara,17.64522,74.07025,Western Maharashtra,65,46,75,7,840,Soybean
Satara,17.66328,74.0084,Western Maharashtra,37,50,57,7.1,959,Sugarcane
Satara,17.68711,74.06688,Western Maharashtra,58,42,65,6.9,826,Soybean
Satara,17.75529,74.01096,Western Maharashtra,61,46,63,7.2,805,Soybean
Satara,17.74649,74.08021,Western Maharashtra,62,45,66,7.2,848,Soybean
Satara,17.6321,74.0559,Western Maharashtra,57,37,80,7.3,910,Sugarcane
Satara,17.70968,73.98984,Western Maharashtra,54,44,55,7.1,668,Jowar
Satara,17.7031,74.02938,Western Maharashtra,42,42,69,7.1,569,Jowar
Satara,17.69869,74.04434,Western Maharashtra,46,45,65,7.6,739,Soybean
Satara,17.67292,73.97122,Western Maharashtra,62,43,67,7.1,827,Soybean
Satara,17.72554,73.94971,Western Maharashtra,50,50,63,7,872,Soybean
Satara,17.65081,73.98616,Western Maharashtra,39,44,81,6.9,814,Soybean
Satara,17.68265,74.02248,Western Maharashtra,37,46,70,6.8,811,Soybean
Satara,17.69523,73.97116,Western Maharashtra,55,49,63,7.8,870,Cotton
Satara,17.67678,74.02602,Western Maharashtra,43,48,57,7.4,690,Jowar
Satara,17.62872,74.0644,Western Maharashtra,40,45,62,7.7,787,Soybean
Satara,17.62449,74.03121,Western Maharashtra,55,34,64,7.4,1011,Sugarcane
Satara,17.67734,74.03628,Western Maharashtra,69,56,53,7.1,784,Soybean
Satara,17.68581,74.05392,Western Maharashtra,57,44,61,7.4,941,Sugarcane
Satara,17.69716,73.94952,Western Maharashtra,44,44,61,7.1,678,Jowar
Satara,17.70497,74.05276,Western Maharashtra,52,59,73,7.3,890,Soybean
Satara,17.63961,74.01977,Western Maharashtra,69,46,67,7.7,783,Soybean
Satara,17.65592,74.04147,Western Maharashtra,67,47,67,7.5,657,Bajra
Satara,17.65857,74.06698,Western Maharashtra,56,37,67,7.5,892,Soybean
Satara,17.68174,74.08579,Western Maharashtra,56,45,70,7,889,Soybean
Satara,17.67843,74.01788,Western Maharashtra,51,42,67,7.2,941,Sugarcane
Satara,17.77374,73.99588,Western Maharashtra,63,51,64,7.3,918,Sugarcane
Satara,17.5995,74.06709,Western Maharashtra,51,42,76,7,894,Soybean
Satara,17.64116,74.08197,Western Maharashtra,40,43,58,7.3,718,Soybean
Satara,17.63885,73.99231,Western Maharashtra,48,43,62,7.1,860,Soybean
Satara,17.72595,73.96677,Western Maharashtra,58,55,69,6.6,783,Soybean
Satara,17.70137,73.99812,Western Maharashtra,58,50,65,6.6,676,Jowar
Satara,17.69047,73.99639,Western Maharashtra,57,56,58,7.4,776,Soybean
Satara,17.65733,73.93652,Western Maharashtra,52,46,71,7.1,727,Soybean
Satara,17.74644,74.00692,Western Maharashtra,55,44,71,7.4,788,Soybean
Satara,17.64145,74.06097,Western Maharashtra,43,49,64,7.4,865,Soybean
Satara,17.69561,74.04095,Western Maharashtra,55,39,60,7.1,717,Soybean
Satara,17.71151,73.99704,Western Maharashtra,45,50,53,7.2,846,Soybean
Satara,17.72716,73.97721,Western Maharashtra,61,48,63,6.6,767,Soybean
Satara,17.71366,74.03264,Western Maharashtra,62,38,75,7.2,766,Soybean
Satara,17.78324,74.04793,Western Maharashtra,67,45,61,7.6,935,Cotton
Satara,17.74721,74.0261,Western Maharashtra,64,43,64,7.5,662,Bajra
Satara,17.75717,74.05479,Western Maharashtra,67,45,67,6.9,881,Soybean
Satara,17.71441,73.97911,Western Maharashtra,71,43,64,6.8,868,Soybean
Satara,17.69431,74.09986,Western Maharashtra,57,45,71,7.3,746,Soybean
Satara,17.69254,74.03705,Western Maharashtra,65,50,43,7.5,713,Soybean
Satara,17.71201,74.04972,Western Maharashtra,31,47,45,7.4,767,Soybean
Satara,17.71033,74.03289,Western Maharashtra,39,44,55,7.2,896,Soybean
Satara,17.64593,74.02639,Western Maharashtra,51,50,65,6.9,880,Soybean
Satara,17.68591,74.04721,Western Maharashtra,53,39,76,7.3,832,Soybean
Satara,17.69903,73.97209,Western Maharashtra,50,36,71,7,818,Soybean
Satara,17.7031,74.05397,Western Maharashtra,62,46,62,7,804,Soybean
Satara,17.6481,74.03208,Western Maharashtra,41,44,57,7.5,707,Soybean
Satara,17.66725,73.9982,Western Maharashtra,43,38,61,6.6,836,Soybean
Satara,17.65596,74.0742,Western Maharashtra,49,45,52,7.3,756,Soybean
Satara,17.67963,74.05595,Western Maharashtra,44,49,58,7.3,888,Soybean
Satara,17.65735,74.02621,Western Maharashtra,44,41,69,6.9,720,Soybean
Satara,17.64321,73.92252,Western Maharashtra,64,46,55,7.5,916,Cotton
Solapur,17.66245,75.88325,Western Maharashtra,47,36,60,7.4,805,Soybean
Solapur,17.59016,75.86546,Western Maharashtra,65,38,72,7.2,661,Jowar
Solapur,17.67912,75.91709,Western Maharashtra,63,46,52,7.7,516,Bajra
Solapur,17.64052,76.00052,Western Maharashtra,69,30,58,7.4,642,Jowar
Solapur,17.63688,75.95325,Western Maharashtra,65,44,72,6.7,698,Jowar
Solapur,17.71226,75.85099,Western Maharashtra,64,51,60,6.7,758,Soybean
Solapur,17.66096,75.89081,Western Maharashtra,75,43,65,6.6,807,Soybean
Solapur,17.65321,75.89504,Western Maharashtra,61,37,72,7,737,Soybean
Solapur,17.6827,75.91114,Western Maharashtra,50,44,67,7.1,758,Soybean
Solapur,17.68035,75.90148,Western Maharashtra,61,47,58,6.7,763,Soybean
Solapur,17.65198,75.89978,Western Maharashtra,50,46,71,7,773,Soybean
Solapur,17.64473,75.97183,Western Maharashtra,25,40,53,7.3,776,Soybean
Solapur,17.66723,75.95951,Western Maharashtra,59,50,59,7.1,783,Soybean
Solapur,17.62635,75.86928,Western Maharashtra,58,48,79,6.8,709,Soybean
Solapur,17.625,75.94475,Western Maharashtra,57,39,54,7.9,757,Cotton
Solapur,17.6592,75.92934,Western Maharashtra,57,39,68,7.6,733,Soybean
Solapur,17.71693,75.9405,Western Maharashtra,49,47,78,7,867,Soybean
Solapur,17.61578,75.89819,Western Maharashtra,45,48,56,7.5,829,Soybean
Solapur,17.64109,75.95555,Western Maharashtra,48,48,69,6.9,603,Jowar
Solapur,17.74352,75.92883,Western Maharashtra,45,42,59,7.2,689,Jowar
Solapur,17.71899,75.92329,Western Maharashtra,65,49,61,7.1,891,Soybean
Solapur,17.76445,75.83936,Western Maharashtra,56,41,78,7.2,855,Soybean
Solapur,17.66737,75.96188,Western Maharashtra,44,48,58,7.8,875,Cotton
Solapur,17.641,75.87458,Western Maharashtra,45,44,78,7.2,709,Soybean
Solapur,17.64247,75.88114,Western Maharashtra,45,52,71,7.1,780,Soybean
Solapur,17.71911,75.90839,Western Maharashtra,62,43,81,7.7,786,Soybean
Solapur,17.62353,75.89242,Western Maharashtra,61,44,71,7.3,751,Soybean
Solapur,17.71279,75.866,Western Maharashtra,55,44,58,6.7,836,Soybean
Solapur,17.66556,75.84638,Western Maharashtra,63,44,61,7.6,761,Soybean
Solapur,17.60863,75.90154,Western Maharashtra,56,42,60,7.4,775,Soybean
Solapur,17.7082,75.92715,Western Maharashtra,54,51,65,7.1,775,Soybean
Solapur,17.58325,75.88527,Western Maharashtra,59,45,55,7.2,789,Soybean
